1294	71
1294.44	63
1294.89	60
1295.33	64
1295.78	60
1296.22	74
1296.66	78
1297.11	56
1297.55	60
1297.99	57
1298.44	67
1298.88	64
1299.32	75
1299.77	71
1300.21	71
1300.65	71
1301.09	63
1301.54	63
1301.98	76
1302.43	65
1302.87	76
1303.31	81
1303.75	79
1304.2	80
1304.64	74
1305.08	74
1305.53	81
1305.97	80
1306.41	89
1306.85	85
1307.3	78
1307.74	81
1308.18	78
1308.62	92
1309.07	76
1309.51	84
1309.95	87
1310.39	86
1310.84	91
1311.28	82
1311.72	92
1312.16	92
1312.61	84
1313.05	101
1313.49	95
1313.93	83
1314.37	89
1314.82	81
1315.26	97
1315.7	98
1316.14	91
1316.58	99
1317.03	106
1317.47	106
1317.91	89
1318.35	113
1318.79	97
1319.23	99
1319.68	114
1320.12	112
1320.56	112
1321	114
1321.44	109
1321.89	141
1322.33	112
1322.77	120
1323.21	112
1323.65	104
1324.09	122
1324.53	122
1324.97	131
1325.42	141
1325.86	134
1326.3	139
1326.74	127
1327.18	137
1327.62	138
1328.06	140
1328.51	138
1328.95	144
1329.39	148
1329.83	154
1330.27	137
1330.71	150
1331.15	145
1331.59	169
1332.03	157
1332.47	161
1332.91	164
1333.35	157
1333.8	145
1334.24	157
1334.68	151
1335.12	175
1335.56	187
1336	185
1336.44	185
1336.88	168
1337.32	185
1337.76	183
1338.2	182
1338.64	185
1339.08	183
1339.52	185
1339.96	172
1340.4	200
1340.84	170
1341.28	195
1341.72	198
1342.16	191
1342.6	180
1343.04	199
1343.48	195
1343.92	194
1344.36	197
1344.8	191
1345.24	207
1345.68	205
1346.12	186
1346.56	209
1347	218
1347.44	204
1347.88	206
1348.32	192
1348.76	188
1349.2	183
1349.64	210
1350.08	205
1350.52	193
1350.96	213
1351.39	200
1351.83	207
1352.27	189
1352.71	215
1353.15	201
1353.59	211
1354.03	200
1354.47	192
1354.91	207
1355.35	204
1355.79	183
1356.23	192
1356.66	191
1357.1	208
1357.54	188
1357.98	179
1358.42	182
1358.86	174
1359.3	190
1359.74	190
1360.18	154
1360.61	171
1361.05	174
1361.49	186
1361.93	163
1362.37	157
1362.81	160
1363.25	174
1363.68	144
1364.12	164
1364.56	138
1365	144
1365.44	150
1365.88	152
1366.31	158
1366.75	158
1367.19	134
1367.63	155
1368.07	143
1368.5	159
1368.94	143
1369.38	123
1369.82	143
1370.26	145
1370.69	137
1371.13	126
1371.57	135
1372.01	132
1372.45	133
1372.88	132
1373.32	134
1373.76	127
1374.2	124
1374.63	118
1375.07	127
1375.51	117
1375.95	110
1376.38	117
1376.82	100
1377.26	119
1377.7	100
1378.13	122
1378.57	114
1379.01	98
1379.44	113
1379.88	104
1380.32	97
1380.76	90
1381.19	95
1381.63	92
1382.07	98
1382.5	84
1382.94	84
1383.38	88
1383.82	86
1384.25	90
1384.69	98
1385.13	80
1385.56	93
1386	102
1386.44	77
1386.87	75
1387.31	94
1387.75	74
1388.18	82
1388.62	75
1389.06	78
1389.49	65
1389.93	67
1390.36	79
1390.8	80
1391.24	85
1391.67	76
1392.11	72
1392.55	68
1392.98	78
1393.42	73
1393.85	84
1394.29	80
1394.73	74
1395.16	77
1395.6	75
1396.04	70
1396.47	67
1396.91	72
1397.34	69
1397.78	66
1398.21	60
1398.65	60
1399.09	65
1399.52	63
1399.96	64
1400.39	64
1400.83	69
1401.26	58
1401.7	69
1402.14	64
1402.57	55
1403.01	61
1403.44	65
1403.88	69
1404.31	51
1404.75	62
1405.18	52
1405.62	60
1406.05	64
1406.49	66
1406.92	58
1407.36	62
1407.8	59
1408.23	54
1408.67	43
1409.1	53
1409.53	62
1409.97	65
1410.4	54
1410.84	55
1411.27	52
1411.71	60
1412.14	54
1412.58	58
1413.01	53
1413.45	55
1413.88	50
1414.32	52
1414.75	51
1415.19	54
1415.62	52
1416.05	51
1416.49	53
1416.92	52
1417.36	47
1417.79	37
1418.23	54
1418.66	52
1419.1	47
1419.53	48
1419.96	60
1420.4	45
1420.83	47
1421.27	57
1421.7	51
1422.13	47
1422.57	54
1423	47
1423.44	36
1423.87	53
1424.3	45
1424.74	49
1425.17	54
1425.6	46
1426.04	48
1426.47	52
1426.91	40
1427.34	50
1427.77	46
1428.21	31
1428.64	43
1429.07	48
1429.51	40
1429.94	43
1430.37	41
1430.81	46
1431.24	47
1431.67	43
1432.11	48
1432.54	53
1432.97	45
1433.41	57
1433.84	60
1434.27	43
1434.71	37
1435.14	54
1435.57	41
1436.01	56
1436.44	48
1436.87	40
1437.3	53
1437.74	48
1438.17	42
1438.6	49
1439.03	38
1439.47	36
1439.9	40
1440.33	44
1440.77	42
1441.2	36
1441.63	37
1442.06	51
1442.5	44
1442.93	41
1443.36	39
1443.79	44
1444.23	37
1444.66	44
1445.09	43
1445.52	48
1445.95	45
1446.39	39
1446.82	41
1447.25	46
1447.68	36
1448.11	39
1448.55	40
1448.98	39
1449.41	47
1449.84	39
1450.28	38
1450.71	42
1451.14	38
1451.57	46
1452	43
1452.43	46
1452.87	38.0455
1453.3	42.734
1453.73	36.092
1454.16	38.0551
1454.59	31.3182
1455.02	50.6517
1455.45	34.6604
1455.89	37.8832
1456.32	37.233
1456.75	46.5875
1457.18	41.7406
1457.61	42.4983
1458.04	35.6738
1458.47	46.2712
1458.91	45.5144
1459.34	46.7502
1459.77	41.0406
1460.2	31.6682
1460.63	30.462
1461.06	36.6392
1461.49	45.3139
1461.92	43.4708
1462.35	41.9778
1462.79	44.4388
1463.22	40.7026
1463.65	36.6602
1464.08	39.8737
1464.51	40.6494
1464.94	40.6338
1465.37	40.9399
1465.8	32.9151
1466.23	34.1404
1466.66	33.9697
1467.09	42.0986
1467.52	34.5126
1467.95	41.2211
1468.38	38.7049
1468.81	37.5252
1469.24	46.1242
1469.68	39.0863
1470.11	39.8774
1470.54	38.3058
1470.97	38.5707
1471.4	36.7766
1471.83	38.1284
1472.26	30.4299
1472.69	43.5898
1473.12	40.7541
1473.55	49.0636
1473.98	35
1474.41	39.0487
1474.84	40.9881
1475.27	44.1083
1475.7	41.1881
1476.13	39.2598
1476.56	39.5557
1476.99	38.0974
1477.42	43.7402
1477.85	33.6272
1478.28	38.1364
1478.71	37.9444
1479.14	39.5506
1479.57	36.8303
1480	42.0114
1480.43	40.2839
1480.86	28.5294
1481.29	39.0392
1481.71	41.3808
1482.14	43.652
1482.57	44.2897
1483	28.5403
1483.43	44.0649
1483.86	38.8091
1484.29	38.7531
1484.72	42.9823
1485.15	43.6463
1485.58	41.7987
1486.01	35.9793
1486.44	41.5935
1486.87	40.2287
1487.29	36.8131
1487.72	42.1872
1488.15	43.6863
1488.58	41.3219
1489.01	43.4922
1489.44	46.5812
1489.87	42.1895
1490.3	39.9765
1490.73	42.6893
1491.15	31.0821
1491.58	35.5993
1492.01	49.2987
1492.44	43.7456
1492.87	43.0317
1493.3	36.3329
1493.73	37.2508
1494.15	35.0225
1494.58	37.2197
1495.01	43.1303
1495.17	45
1495.61	50
1496.04	38
1496.48	46
1496.91	42
1497.34	40
1497.77	47
1498.21	43
1498.64	41
1499.08	42
1499.51	48
1499.94	38
1500.38	37
1500.81	45
1501.24	46
1501.68	41
1502.11	38
1502.54	40
1502.98	39
1503.41	42
1503.84	55
1504.28	33
1504.71	36
1505.14	53
1505.57	32
1506.01	41
1506.44	40
1506.87	40
1507.31	53
1507.74	44
1508.17	42
1508.61	43
1509.04	37
1509.47	43
1509.9	35
1510.34	36
1510.77	55
1511.2	32
1511.63	39
1512.07	45
1512.5	38
1512.93	38
1513.36	34
1513.8	47
1514.23	47
1514.66	46
1515.09	48
1515.52	47
1515.96	48
1516.39	40
1516.82	28
1517.25	40
1517.69	43
1518.12	42
1518.55	39
1518.98	43
1519.41	42
