603.157	32
603.648	6
604.139	12
604.629	15
605.12	15
605.61	20
606.1	16
606.591	19
607.081	16
607.572	14
608.062	20
608.552	18
609.043	17
609.533	17
610.023	17
610.513	23
611.003	22
611.492	15
611.982	22
612.472	17
612.962	16
613.452	19
613.942	18
614.432	19
614.922	21
615.412	19
615.902	19
616.392	20
616.879	20
617.369	20
617.859	21
618.349	17
618.839	18
619.328	17
619.818	26
620.308	12
620.795	13
621.285	21
621.775	14
622.264	22
622.754	17
623.243	20
623.731	19
624.22	16
624.71	18
625.199	20
625.688	16
626.176	23
626.665	13
627.154	17
627.644	16
628.131	23
628.62	20
629.109	25
629.598	21
630.086	20
630.575	25
631.064	19
631.553	15
632.04	24
632.529	18
633.018	23
633.505	19
633.994	15
634.483	16
634.972	22
635.458	22
635.947	20
636.436	19
636.923	16
637.412	15
637.9	20
638.387	18
638.876	18
639.364	23
639.851	16
640.339	23
640.826	18
641.315	17
641.803	21
642.29	20
642.778	20
643.264	24
643.753	13
644.241	18
644.728	19
645.216	24
645.702	13
646.19	14
646.677	12
647.165	11
647.653	17
648.139	23
648.628	16
649.114	22
649.602	22
650.088	17
650.576	18
651.062	17
651.55	23
652.036	21
652.524	19
653.01	18
653.497	15
653.983	16
654.471	18
654.957	12
655.445	18
655.931	20
656.418	25
656.904	16
657.39	21
657.877	22
658.363	26
658.85	14
659.336	19
659.824	24
660.309	22
660.795	18
661.282	21
661.768	18
662.255	18
662.74	28
663.226	22
663.713	23
664.198	24
664.684	20
665.171	21
665.656	17
666.143	17
666.628	24
667.114	17
667.601	14
668.086	16
668.571	18
669.058	15
669.543	22
670.028	13
670.513	23
671	20
671.485	15
671.97	20
672.457	23
672.941	16
673.426	15
673.911	18
674.398	24
674.882	23
675.367	15
675.852	17
676.339	17
676.823	16
677.308	15
677.792	16
678.277	20
678.763	13
679.248	17
679.732	21
680.217	13
680.701	14
681.188	17
681.672	21
682.156	17
682.641	18
683.125	20
683.609	16
684.095	16
684.58	23
685.064	20
685.548	13
686.032	23
686.516	15
687	22
687.484	22
687.97	22
688.454	19
688.938	16
689.422	21
689.906	21
690.39	17
690.874	15
691.358	21
691.842	19
692.326	19
692.809	23
693.293	13
693.777	15
694.261	9
694.744	18
695.228	11
695.714	21
696.197	17
696.681	21
697.164	13
697.648	22
698.131	22
698.613	21
699.096	14
699.579	20
700.063	19
700.546	16
701.03	17
701.513	17
701.996	17
702.479	12
702.963	21
703.446	11
703.929	23
704.412	16
704.895	15
705.378	18
705.862	19
706.345	26
706.826	20
707.309	18
707.792	18
708.275	11
708.757	18
709.24	23
709.723	13
710.206	19
710.687	20
711.17	20
711.652	24
712.135	23
712.618	10
713.101	17
713.581	18
714.064	17
714.547	25
715.029	21
715.512	23
715.992	18
716.475	15
716.957	23
717.44	21
717.92	20
718.402	25
718.885	23
719.367	18
719.848	20
720.33	20
720.812	17
721.294	29
721.775	18
722.257	14
722.739	22
723.219	19
723.701	18
724.183	18
724.665	15
725.146	27
725.628	17
726.11	18
726.59	16
727.071	18
727.553	19
728.033	21
728.515	24
728.997	17
729.477	23
729.959	11
730.438	23
730.92	14
731.402	24
731.882	24
732.363	25
732.843	18
733.324	19
733.806	25
734.286	16
734.767	9
735.247	24
735.728	24
736.21	18
736.689	26
737.17	29
737.65	15
738.131	17
738.611	11
739.092	19
739.571	20
740.052	23
740.532	17
741.013	17
741.492	20
741.973	17
742.452	19
742.933	26
743.412	18
743.893	24
744.373	18
744.854	16
745.333	13
745.813	16
746.292	19
746.771	14
747.252	19
747.731	20
748.212	22
748.691	21
749.171	21
749.65	15
750.129	18
750.61	25
751.088	17
751.567	18
752.048	16
752.526	17
753.007	19
753.485	24
753.964	18
754.444	26
754.923	18
755.401	18
755.882	24
756.36	24
756.838	11
757.319	9
757.797	16
758.275	9
758.756	20
759.234	19
759.712	18
760.19	16
760.67	21
761.148	19
761.627	26
762.107	21
762.585	13
763.063	21
763.541	19
764.019	22
764.499	12
764.977	18
765.455	17
765.932	20
766.412	19
766.89	15
767.368	16
767.846	23
768.324	24
768.803	21
769.281	20
769.759	21
770.236	14
770.714	12
771.192	15
771.671	20
772.149	19
772.626	18
773.104	21
773.581	17
774.059	17
774.536	17
775.014	17
775.493	22
775.97	16
776.448	14
776.925	24
777.402	20
777.879	17
778.357	21
778.834	20
779.311	22
779.788	11
780.265	19
780.742	17
781.22	22
781.697	17
782.174	13
782.651	22
783.13	23
783.607	27
784.083	17
784.56	16
785.037	19
785.514	22
785.989	21
786.466	21
786.943	16
787.419	21
787.896	17
788.373	21
788.849	17
789.326	21
789.803	17
790.279	17
790.756	19
791.232	22
791.709	16
792.185	23
792.662	20
793.138	18
793.613	16
794.089	16
794.566	19
795.042	24
795.518	28
795.995	23
796.471	19
796.947	19
797.421	22
797.897	20
798.374	18
798.85	24
799.326	20
799.802	13
800.276	25
800.752	23
801.228	24
801.704	27
802.18	14
802.654	20
803.13	20
803.606	19
804.082	18
804.556	23
805.031	18
805.507	29
805.983	18
806.457	12
806.932	24
807.408	18
807.884	17
808.358	28
808.833	14
809.309	19
809.784	22
810.258	20
810.733	16
811.209	18
811.682	20
812.158	21
812.633	26
813.107	16
813.582	22
814.057	24
814.531	18
815.006	26
815.481	18
815.955	19
816.43	25
816.903	18
817.378	21
817.853	24
818.326	28
818.802	16
819.275	17
819.75	22
820.225	23
820.698	26
821.173	24
821.646	21
822.121	19
822.593	20
823.068	23
823.541	19
824.016	21
824.491	14
824.964	17
825.438	21
825.911	21
826.386	14
826.858	20
827.333	19
827.806	16
828.28	21
828.753	14
829.227	21
829.7	15
830.173	16
830.647	20
831.119	13
831.594	14
832.066	22
832.541	20
833.013	24
833.487	19
833.96	20
834.432	16
834.906	20
835.378	10
835.853	23
836.325	26
836.797	26
837.271	19
837.743	16
838.215	21
838.689	21
839.161	20
839.635	19
840.107	14
840.579	24
841.053	17
841.525	16
841.997	20
842.469	15
842.943	18
843.415	19
843.886	18
844.36	16
844.832	19
845.304	16
845.777	23
846.249	15
846.721	20
847.192	13
847.666	21
848.137	18
848.609	20
849.081	23
849.554	24
850.025	19
850.497	20
850.968	18
851.44	21
851.913	16
852.384	23
852.856	17
853.327	16
853.798	20
854.272	14
854.743	23
855.214	21
855.685	21
856.156	24
856.627	19
857.099	23
857.572	22
858.043	19
858.514	29
858.985	12
859.456	22
859.927	10
860.398	14
860.868	14
861.339	22
861.812	17
862.283	22
862.754	27
863.225	22
863.695	23
864.166	16
864.637	21
865.107	24
865.578	24
866.049	26
866.519	25
866.99	18
867.461	19
867.931	9
868.402	16
868.872	17
869.342	17
869.813	18
870.283	15
870.754	20
871.224	21
871.694	21
872.165	18
872.635	21
873.105	20
873.576	22
